rate_date,currency,rate_to_gbp
2024-03-21,CAD,1.734722
2024-03-22,GBP,1.001317
2024-03-22,USD,1.255685
2024-03-22,EUR,1.16356
2024-03-22,SGD,1.715322
2024-03-22,AED,4.658597
2024-03-22,CAD,1.745681
2024-03-23,GBP,0.993711
2024-03-23,USD,1.270636
2024-03-23,EUR,1.165496
2024-03-23,SGD,1.689206
2024-03-23,AED,4.64454
2024-03-23,CAD,1.738752
2024-03-24,GBP,1.004399
2024-03-24,USD,1.272339
2024-03-24,EUR,1.160523
2024-03-24,SGD,1.682859
2024-03-24,AED,4.671735
2024-03-24,CAD,1.734424
2024-03-25,GBP,0.997659
2024-03-25,USD,1.270815
2024-03-25,EUR,1.165346
2024-03-25,SGD,1.697781
2024-03-25,AED,4.67396
2024-03-25,CAD,1.724706
2024-03-26,GBP,0.986731
2024-03-26,USD,1.277147
2024-03-26,EUR,1.180189
2024-03-26,SGD,1.708502
2024-03-26,AED,4.636553
2024-03-26,CAD,1.729742
2024-03-27,GBP,1.016855
2024-03-27,USD,1.261718
2024-03-27,EUR,1.173802
2024-03-27,SGD,1.715307
2024-03-27,AED,4.660753
2024-03-27,CAD,1.731564
2024-03-28,GBP,0.999514
2024-03-28,USD,1.264097
2024-03-28,EUR,1.167296
2024-03-28,SGD,1.69711
2024-03-28,AED,4.678113
2024-03-28,CAD,1.721864
2024-03-29,GBP,1.001474
2024-03-29,USD,1.264271
2024-03-29,EUR,1.171741
2024-03-29,SGD,1.720458
2024-03-29,AED,4.637853
2024-03-29,CAD,1.728385
2024-03-30,GBP,1.002433
2024-03-30,USD,1.272249
2024-03-30,EUR,1.164605
2024-03-30,SGD,1.691186
2024-03-30,AED,4.681485
2024-03-30,CAD,1.717979
2024-03-31,GBP,1.006892
2024-03-31,USD,1.28238
2024-03-31,EUR,1.161074
2024-03-31,SGD,1.689316
2024-03-31,AED,4.649537
2024-03-31,CAD,1.75152
2024-04-01,GBP,1.003979
2024-04-01,USD,1.268319
2024-04-01,EUR,1.182712
2024-04-01,SGD,1.68675
2024-04-01,AED,4.680557
2024-04-01,CAD,1.723983
2024-04-02,GBP,1.007738
2024-04-02,USD,1.281307
2024-04-02,EUR,1.174451
2024-04-02,SGD,1.700014
2024-04-02,AED,4.641088
2024-04-02,CAD,1.727434
2024-04-03,GBP,1.006101
2024-04-03,USD,1.265932
2024-04-03,EUR,1.171978
2024-04-03,SGD,1.699248
2024-04-03,AED,4.649022
2024-04-03,CAD,1.732573
2024-04-04,GBP,1.003739
2024-04-04,USD,1.260299
2024-04-04,EUR,1.175034
2024-04-04,SGD,1.680454
2024-04-04,AED,4.661938
2024-04-04,CAD,1.74518
2024-04-05,GBP,0.996975
2024-04-05,USD,1.264977
2024-04-05,EUR,1.173864
2024-04-05,SGD,1.715108
2024-04-05,AED,4.71413
2024-04-05,CAD,1.739538
2024-04-06,GBP,0.998268
2024-04-06,USD,1.283233
2024-04-06,EUR,1.176851
2024-04-06,SGD,1.709765
2024-04-06,AED,4.672563
2024-04-06,CAD,1.728299
2024-04-07,GBP,0.992999
2024-04-07,USD,1.273303
2024-04-07,EUR,1.170057
2024-04-07,SGD,1.698752
2024-04-07,AED,4.674897
2024-04-07,CAD,1.735019
2024-04-08,GBP,1.005624
2024-04-08,USD,1.275371
2024-04-08,EUR,1.161543
2024-04-08,SGD,1.702255
2024-04-08,AED,4.656366
2024-04-08,CAD,1.734259
2024-04-09,GBP,0.999755
2024-04-09,USD,1.263017
2024-04-09,EUR,1.184695
2024-04-09,SGD,1.710114
2024-04-09,AED,4.678015
2024-04-09,CAD,1.725785
2024-04-10,GBP,0.997942
2024-04-10,USD,1.288697
2024-04-10,EUR,1.16094
2024-04-10,SGD,1.71213
2024-04-10,AED,4.679826
2024-04-10,CAD,1.736313
2024-04-11,GBP,0.991202
2024-04-11,USD,1.263394
2024-04-11,EUR,1.166257
2024-04-11,SGD,1.685892
2024-04-11,AED,4.660883
2024-04-11,CAD,1.723838
2024-04-12,GBP,1.013855
2024-04-12,USD,1.283306
2024-04-12,EUR,1.1637
2024-04-12,SGD,1.693053
2024-04-12,AED,4.629459
2024-04-12,CAD,1.743267
2024-04-13,GBP,0.99515
2024-04-13,USD,1.259598
2024-04-13,EUR,1.17596
2024-04-13,SGD,1.697964
2024-04-13,AED,4.629833
2024-04-13,CAD,1.716793
2024-04-14,GBP,0.998486
2024-04-14,USD,1.280007
2024-04-14,EUR,1.169279
2024-04-14,SGD,1.706387
2024-04-14,AED,4.635723
2024-04-14,CAD,1.729557
2024-04-15,GBP,1.00737
2024-04-15,USD,1.254463
2024-04-15,EUR,1.172341
2024-04-15,SGD,1.701957
2024-04-15,AED,4.665987
2024-04-15,CAD,1.723945
2024-04-16,GBP,0.993317
2024-04-16,USD,1.270268
2024-04-16,EUR,1.168614
2024-04-16,SGD,1.696564
2024-04-16,AED,4.667064
2024-04-16,CAD,1.716673
2024-04-17,GBP,0.991154
2024-04-17,USD,1.265497
2024-04-17,EUR,1.16497
2024-04-17,SGD,1.707234
2024-04-17,AED,4.680404
2024-04-17,CAD,1.726155
2024-04-18,GBP,0.994637
2024-04-18,USD,1.264942
2024-04-18,EUR,1.173928
2024-04-18,SGD,1.679688
2024-04-18,AED,4.649642
2024-04-18,CAD,1.728022
2024-04-19,GBP,1.000416
2024-04-19,USD,1.264017
2024-04-19,EUR,1.164084
2024-04-19,SGD,1.683739
2024-04-19,AED,4.639445
2024-04-19,CAD,1.734082
2024-04-20,GBP,0.999835
2024-04-20,USD,1.264138
2024-04-20,EUR,1.172715
2024-04-20,SGD,1.683853
2024-04-20,AED,4.634616
2024-04-20,CAD,1.725321
2024-04-21,GBP,1.008519
2024-04-21,USD,1.265732
2024-04-21,EUR,1.162969
2024-04-21,SGD,1.689376
2024-04-21,AED,4.657414
2024-04-21,CAD,1.728278
2024-04-22,GBP,0.998991
2024-04-22,USD,1.269427
2024-04-22,EUR,1.172516
2024-04-22,SGD,1.698708
2024-04-22,AED,4.696825
2024-04-22,CAD,1.722559
2024-04-23,GBP,0.998723
2024-04-23,USD,1.25775
2024-04-23,EUR,1.169761
2024-04-23,SGD,1.715696
2024-04-23,AED,4.625005
2024-04-23,CAD,1.749364
2024-04-24,GBP,1.000044
2024-04-24,USD,1.276901
2024-04-24,EUR,1.176187
2024-04-24,SGD,1.702784
2024-04-24,AED,4.678181
2024-04-24,CAD,1.729617
2024-04-25,GBP,1.000928
2024-04-25,USD,1.26581
2024-04-25,EUR,1.17096
2024-04-25,SGD,1.68939
2024-04-25,AED,4.649699
2024-04-25,CAD,1.737883
2024-04-26,GBP,0.994665
2024-04-26,USD,1.279507
2024-04-26,EUR,1.176464
2024-04-26,SGD,1.686127
2024-04-26,AED,4.643797
2024-04-26,CAD,1.740354
2024-04-27,GBP,0.999394
2024-04-27,USD,1.257945
2024-04-27,EUR,1.171543
2024-04-27,SGD,1.715808
2024-04-27,AED,4.689979
2024-04-27,CAD,1.738226
2024-04-28,GBP,0.997227
2024-04-28,USD,1.265773
2024-04-28,EUR,1.166245
2024-04-28,SGD,1.700096
2024-04-28,AED,4.646471
2024-04-28,CAD,1.734559
2024-04-29,GBP,0.998771
2024-04-29,USD,1.26431
2024-04-29,EUR,1.17428
2024-04-29,SGD,1.683027
2024-04-29,AED,4.661767
2024-04-29,CAD,1.708121
2024-04-30,GBP,0.998927
2024-04-30,USD,1.27277
2024-04-30,EUR,1.158853
2024-04-30,SGD,1.690849
2024-04-30,AED,4.650808
2024-04-30,CAD,1.719446
2024-05-01,GBP,1.000264
2024-05-01,USD,1.262113
2024-05-01,EUR,1.162768
2024-05-01,SGD,1.707841
2024-05-01,AED,4.663221
2024-05-01,CAD,1.733574
2024-05-02,GBP,0.991644
2024-05-02,USD,1.262495
2024-05-02,EUR,1.166223
2024-05-02,SGD,1.703748
2024-05-02,AED,4.653886
2024-05-02,CAD,1.719572
2024-05-03,GBP,0.991017
2024-05-03,USD,1.278649
2024-05-03,EUR,1.181633
2024-05-03,SGD,1.712879
2024-05-03,AED,4.679221
2024-05-03,CAD,1.713388
2024-05-04,GBP,0.99823
2024-05-04,USD,1.277939
2024-05-04,EUR,1.189682
2024-05-04,SGD,1.716243
2024-05-04,AED,4.653711
2024-05-04,CAD,1.730882
2024-05-05,GBP,0.992915
2024-05-05,USD,1.267202
2024-05-05,EUR,1.168982
2024-05-05,SGD,1.709818
2024-05-05,AED,4.693289
2024-05-05,CAD,1.708568
2024-05-06,GBP,1.000104
2024-05-06,USD,1.274541
2024-05-06,EUR,1.167558
2024-05-06,SGD,1.69525
2024-05-06,AED,4.677361
2024-05-06,CAD,1.730504
2024-05-07,GBP,1.006824
2024-05-07,USD,1.271138
2024-05-07,EUR,1.173177
2024-05-07,SGD,1.692513
2024-05-07,AED,4.631359
2024-05-07,CAD,1.726454
2024-05-08,GBP,0.991732
2024-05-08,USD,1.276451
2024-05-08,EUR,1.16282
2024-05-08,SGD,1.694188
2024-05-08,AED,4.709579
2024-05-08,CAD,1.714499
2024-05-09,GBP,0.999842
2024-05-09,USD,1.260056
2024-05-09,EUR,1.180484
2024-05-09,SGD,1.698262
2024-05-09,AED,4.658094
2024-05-09,CAD,1.738288
2024-05-10,GBP,1.009512
2024-05-10,USD,1.261229
2024-05-10,EUR,1.167654
2024-05-10,SGD,1.707226
2024-05-10,AED,4.672091
2024-05-10,CAD,1.72879
2024-05-11,GBP,1.009329
2024-05-11,USD,1.255669
2024-05-11,EUR,1.170142
2024-05-11,SGD,1.710565
2024-05-11,AED,4.705279
2024-05-11,CAD,1.747624
2024-05-12,GBP,1.00127
2024-05-12,USD,1.262617
2024-05-12,EUR,1.164985
2024-05-12,SGD,1.70112
2024-05-12,AED,4.671166
2024-05-12,CAD,1.718978
2024-05-13,GBP,0.998515
2024-05-13,USD,1.26008
2024-05-13,EUR,1.165442
2024-05-13,SGD,1.691466
2024-05-13,AED,4.685957
2024-05-13,CAD,1.729094
2024-05-14,GBP,0.998523
2024-05-14,USD,1.269055
2024-05-14,EUR,1.164965
2024-05-14,SGD,1.693232
2024-05-14,AED,4.606921
2024-05-14,CAD,1.738354
2024-05-15,GBP,1.003039
2024-05-15,USD,1.277163
2024-05-15,EUR,1.168123
2024-05-15,SGD,1.69894
2024-05-15,AED,4.633035
2024-05-15,CAD,1.744224
2024-05-16,GBP,1.00453
2024-05-16,USD,1.277701
2024-05-16,EUR,1.178543
2024-05-16,SGD,1.70541
2024-05-16,AED,4.608805
2024-05-16,CAD,1.721092
2024-05-17,GBP,0.998899
2024-05-17,USD,1.260056
2024-05-17,EUR,1.160884
2024-05-17,SGD,1.700766
2024-05-17,AED,4.723833
2024-05-17,CAD,1.721088
2024-05-18,GBP,1.00119
2024-05-18,USD,1.2768
2024-05-18,EUR,1.161487
2024-05-18,SGD,1.696957
2024-05-18,AED,4.645331
2024-05-18,CAD,1.739828
2024-05-19,GBP,1.008601
2024-05-19,USD,1.259208
2024-05-19,EUR,1.174494
2024-05-19,SGD,1.708334
2024-05-19,AED,4.651532
2024-05-19,CAD,1.723173
2024-05-20,GBP,1.006852
2024-05-20,USD,1.270371
2024-05-20,EUR,1.168701
2024-05-20,SGD,1.692219
2024-05-20,AED,4.706836
2024-05-20,CAD,1.746263
2024-05-21,GBP,0.995363
2024-05-21,USD,1.264884
2024-05-21,EUR,1.168832
2024-05-21,SGD,1.6863
2024-05-21,AED,4.660238
2024-05-21,CAD,1.741734
2024-05-22,GBP,1.000174
2024-05-22,USD,1.266014
2024-05-22,EUR,1.173547
2024-05-22,SGD,1.711176
2024-05-22,AED,4.648251
2024-05-22,CAD,1.730138
2024-05-23,GBP,1.010241
2024-05-23,USD,1.278152
2024-05-23,EUR,1.157242
2024-05-23,SGD,1.690701
2024-05-23,AED,4.641875
2024-05-23,CAD,1.73575
2024-05-24,GBP,0.999098
2024-05-24,USD,1.266727
2024-05-24,EUR,1.168547
2024-05-24,SGD,1.703179
2024-05-24,AED,4.637587
2024-05-24,CAD,1.740705
2024-05-25,GBP,1.004266
2024-05-25,USD,1.264852
2024-05-25,EUR,1.172369
2024-05-25,SGD,1.707894
2024-05-25,AED,4.669927
2024-05-25,CAD,1.754927
2024-05-26,GBP,0.996945
2024-05-26,USD,1.265708
2024-05-26,EUR,1.170081
2024-05-26,SGD,1.689646
2024-05-26,AED,4.691547
2024-05-26,CAD,1.731509
2024-05-27,GBP,1.001735
2024-05-27,USD,1.26975
2024-05-27,EUR,1.167516
2024-05-27,SGD,1.703694
2024-05-27,AED,4.687852
2024-05-27,CAD,1.727593
2024-05-28,GBP,1.004926
2024-05-28,USD,1.270183
2024-05-28,EUR,1.182506
2024-05-28,SGD,1.703189
2024-05-28,AED,4.61746
2024-05-28,CAD,1.723358
2024-05-29,GBP,1.003107
2024-05-29,USD,1.268873
2024-05-29,EUR,1.167313
2024-05-29,SGD,1.696293
2024-05-29,AED,4.664233
2024-05-29,CAD,1.737804
2024-05-30,GBP,1.007662
2024-05-30,USD,1.259907
2024-05-30,EUR,1.163809
2024-05-30,SGD,1.693489
2024-05-30,AED,4.688314
2024-05-30,CAD,1.721463
2024-05-31,GBP,1.002274
2024-05-31,USD,1.267277
2024-05-31,EUR,1.176421
2024-05-31,SGD,1.712647
2024-05-31,AED,4.666434
2024-05-31,CAD,1.730461
2024-06-01,GBP,0.987758
2024-06-01,USD,1.266258
2024-06-01,EUR,1.179886
2024-06-01,SGD,1.694386
2024-06-01,AED,4.652692
2024-06-01,CAD,1.736648
2024-06-02,GBP,0.998161
2024-06-02,USD,1.273255
2024-06-02,EUR,1.157524
2024-06-02,SGD,1.697885
2024-06-02,AED,4.628311
2024-06-02,CAD,1.730174
2024-06-03,GBP,1.011236
2024-06-03,USD,1.269762
2024-06-03,EUR,1.182428
2024-06-03,SGD,1.692562
2024-06-03,AED,4.63792
2024-06-03,CAD,1.727451
2024-06-04,GBP,0.997645
2024-06-04,USD,1.271015
2024-06-04,EUR,1.164991
2024-06-04,SGD,1.697408
2024-06-04,AED,4.648543
2024-06-04,CAD,1.734782
2024-06-05,GBP,1.001331
2024-06-05,USD,1.266262
2024-06-05,EUR,1.165456
2024-06-05,SGD,1.70453
2024-06-05,AED,4.70547
2024-06-05,CAD,1.720246
2024-06-06,GBP,1.004094
2024-06-06,USD,1.257083
2024-06-06,EUR,1.167059
2024-06-06,SGD,1.684325
2024-06-06,AED,4.68296
2024-06-06,CAD,1.736094
2024-06-07,GBP,0.997727
2024-06-07,USD,1.265221
2024-06-07,EUR,1.162459
2024-06-07,SGD,1.698099
2024-06-07,AED,4.63714
2024-06-07,CAD,1.728274
2024-06-08,GBP,0.996792
2024-06-08,USD,1.268778
2024-06-08,EUR,1.167274
2024-06-08,SGD,1.708375
2024-06-08,AED,4.677955
2024-06-08,CAD,1.749687
2024-06-09,GBP,0.995218
2024-06-09,USD,1.273031
2024-06-09,EUR,1.171117
2024-06-09,SGD,1.700924
2024-06-09,AED,4.68371
2024-06-09,CAD,1.736768
2024-06-10,GBP,0.996702
2024-06-10,USD,1.26655
2024-06-10,EUR,1.180029
2024-06-10,SGD,1.699293
2024-06-10,AED,4.664714
2024-06-10,CAD,1.716712
2024-06-11,GBP,0.998564
2024-06-11,USD,1.269681
2024-06-11,EUR,1.174734
2024-06-11,SGD,1.69761
2024-06-11,AED,4.617337
2024-06-11,CAD,1.720298
2024-06-12,GBP,0.993101
2024-06-12,USD,1.267586
2024-06-12,EUR,1.169512
2024-06-12,SGD,1.689516
2024-06-12,AED,4.678931
2024-06-12,CAD,1.732148
2024-06-13,GBP,1.004882
2024-06-13,USD,1.285168
2024-06-13,EUR,1.180342
2024-06-13,SGD,1.705138
2024-06-13,AED,4.686766
2024-06-13,CAD,1.7199
2024-06-14,GBP,0.996902
2024-06-14,USD,1.269403
2024-06-14,EUR,1.163759
2024-06-14,SGD,1.709557
2024-06-14,AED,4.66899
2024-06-14,CAD,1.727901
2024-06-15,GBP,1.010039
2024-06-15,USD,1.265854
2024-06-15,EUR,1.169467
2024-06-15,SGD,1.696783
2024-06-15,AED,4.664557
2024-06-15,CAD,1.735639
2024-06-16,GBP,0.999437
2024-06-16,USD,1.269131
2024-06-16,EUR,1.173507
2024-06-16,SGD,1.697285
2024-06-16,AED,4.640323
2024-06-16,CAD,1.711755
2024-06-17,GBP,1.003706
2024-06-17,USD,1.27014
2024-06-17,EUR,1.174296
2024-06-17,SGD,1.685229
2024-06-17,AED,4.728391
2024-06-17,CAD,1.727504
2024-06-18,GBP,1.002231
2024-06-18,USD,1.264572
2024-06-18,EUR,1.170928
2024-06-18,SGD,1.697809
2024-06-18,AED,4.671023
2024-06-18,CAD,1.735054
2024-06-19,GBP,0.994937
2024-06-19,USD,1.258556
2024-06-19,EUR,1.16327
2024-06-19,SGD,1.70515
2024-06-19,AED,4.681422
2024-06-19,CAD,1.720835
2024-06-20,GBP,1.002873
2024-06-20,USD,1.282522
2024-06-20,EUR,1.169608
2024-06-20,SGD,1.693242
2024-06-20,AED,4.651145
2024-06-20,CAD,1.721654
2024-06-21,GBP,0.996543
2024-06-21,USD,1.272647
2024-06-21,EUR,1.178761
2024-06-21,SGD,1.690882
2024-06-21,AED,4.628539
2024-06-21,CAD,1.730866
2024-06-22,GBP,0.996487
2024-06-22,USD,1.265452
2024-06-22,EUR,1.167874
2024-06-22,SGD,1.691247
2024-06-22,AED,4.651393
2024-06-22,CAD,1.724752
2024-06-23,GBP,0.998394
2024-06-23,USD,1.267609
2024-06-23,EUR,1.175535
2024-06-23,SGD,1.694326
2024-06-23,AED,4.668437
2024-06-23,CAD,1.737038
2024-06-24,GBP,1.00361
2024-06-24,USD,1.268301
2024-06-24,EUR,1.164316
2024-06-24,SGD,1.682186
2024-06-24,AED,4.636825
2024-06-24,CAD,1.736401
2024-06-25,GBP,0.998594
2024-06-25,USD,1.278056
2024-06-25,EUR,1.172291
2024-06-25,SGD,1.702701
2024-06-25,AED,4.681381
2024-06-25,CAD,1.713894
2024-06-26,GBP,1.006052
2024-06-26,USD,1.267514
2024-06-26,EUR,1.16695
2024-06-26,SGD,1.700057
2024-06-26,AED,4.686204
2024-06-26,CAD,1.729728
2024-06-27,GBP,1.002785
2024-06-27,USD,1.272902
2024-06-27,EUR,1.171863
2024-06-27,SGD,1.695295
2024-06-27,AED,4.663324
2024-06-27,CAD,1.714373
2024-06-28,GBP,1.000358
2024-06-28,USD,1.278766
2024-06-28,EUR,1.166995
2024-06-28,SGD,1.701789
2024-06-28,AED,4.654468
2024-06-28,CAD,1.728566
2024-06-29,GBP,1.0078
2024-06-29,USD,1.26561
2024-06-29,EUR,1.171505
2024-06-29,SGD,1.705419
2024-06-29,AED,4.647491
2024-06-29,CAD,1.740213
2024-06-30,GBP,1.004333
2024-06-30,USD,1.268158
2024-06-30,EUR,1.182573
2024-06-30,SGD,1.694117
2024-06-30,AED,4.650825
2024-06-30,CAD,1.734681
2024-07-01,GBP,0.996925
2024-07-01,USD,1.265022
2024-07-01,EUR,1.172779
2024-07-01,SGD,1.705792
2024-07-01,AED,4.673685
2024-07-01,CAD,1.732147
2024-07-02,GBP,1.00251
2024-07-02,USD,1.278739
2024-07-02,EUR,1.159016
2024-07-02,SGD,1.70645
2024-07-02,AED,4.675864
2024-07-02,CAD,1.732743
2024-07-03,GBP,0.993723
2024-07-03,USD,1.268554
2024-07-03,EUR,1.179374
2024-07-03,SGD,1.717191
2024-07-03,AED,4.69318
2024-07-03,CAD,1.734585
2024-07-04,GBP,0.994783
2024-07-04,USD,1.274209
2024-07-04,EUR,1.167376
2024-07-04,SGD,1.696483
2024-07-04,AED,4.680444
2024-07-04,CAD,1.72659
2024-07-05,GBP,1.001452
2024-07-05,USD,1.272332
2024-07-05,EUR,1.170587
2024-07-05,SGD,1.708284
2024-07-05,AED,4.620558
2024-07-05,CAD,1.723912
2024-07-06,GBP,1.000296
2024-07-06,USD,1.266816
2024-07-06,EUR,1.171312
2024-07-06,SGD,1.711805
2024-07-06,AED,4.651589
2024-07-06,CAD,1.72868
2024-07-07,GBP,0.993475
2024-07-07,USD,1.258764
2024-07-07,EUR,1.17777
2024-07-07,SGD,1.695299
2024-07-07,AED,4.653469
2024-07-07,CAD,1.74172
2024-07-08,GBP,0.992109
2024-07-08,USD,1.273279
2024-07-08,EUR,1.166702
2024-07-08,SGD,1.68932
2024-07-08,AED,4.621004
2024-07-08,CAD,1.75126
2024-07-09,GBP,0.989224
2024-07-09,USD,1.273977
2024-07-09,EUR,1.174147
2024-07-09,SGD,1.708648
2024-07-09,AED,4.651697
2024-07-09,CAD,1.73372
2024-07-10,GBP,0.997984
2024-07-10,USD,1.267018
2024-07-10,EUR,1.191521
2024-07-10,SGD,1.693498
2024-07-10,AED,4.676458
2024-07-10,CAD,1.724401
2024-07-11,GBP,1.008969
2024-07-11,USD,1.271507
2024-07-11,EUR,1.174013
2024-07-11,SGD,1.707418
2024-07-11,AED,4.652885
2024-07-11,CAD,1.719525
2024-07-12,GBP,1.000731
2024-07-12,USD,1.276375
2024-07-12,EUR,1.172929
2024-07-12,SGD,1.693307
2024-07-12,AED,4.682757
2024-07-12,CAD,1.72677
2024-07-13,GBP,0.992932
2024-07-13,USD,1.275103
2024-07-13,EUR,1.164555
2024-07-13,SGD,1.702911
2024-07-13,AED,4.646454
2024-07-13,CAD,1.735809
2024-07-14,GBP,0.993549
2024-07-14,USD,1.276041
2024-07-14,EUR,1.171119
2024-07-14,SGD,1.705718
2024-07-14,AED,4.665557
2024-07-14,CAD,1.735304
2024-07-15,GBP,1.005143
2024-07-15,USD,1.263353
2024-07-15,EUR,1.160781
2024-07-15,SGD,1.687598
2024-07-15,AED,4.622208
2024-07-15,CAD,1.725616
2024-07-16,GBP,0.993976
2024-07-16,USD,1.274977
2024-07-16,EUR,1.170734
2024-07-16,SGD,1.70457
2024-07-16,AED,4.686276
2024-07-16,CAD,1.737931
2024-07-17,GBP,0.997059
2024-07-17,USD,1.281416
2024-07-17,EUR,1.171258
2024-07-17,SGD,1.688259
2024-07-17,AED,4.675479
2024-07-17,CAD,1.731903
2024-07-18,GBP,0.997233
2024-07-18,USD,1.268817
2024-07-18,EUR,1.164723
2024-07-18,SGD,1.706821
2024-07-18,AED,4.670687
2024-07-18,CAD,1.738475
2024-07-19,GBP,0.998297
2024-07-19,USD,1.264113
2024-07-19,EUR,1.167671
2024-07-19,SGD,1.694111
2024-07-19,AED,4.659241
2024-07-19,CAD,1.718868
2024-07-20,GBP,1.002827
2024-07-20,USD,1.275344
2024-07-20,EUR,1.170772
2024-07-20,SGD,1.694469
2024-07-20,AED,4.637766
2024-07-20,CAD,1.735145
2024-07-21,GBP,1.001786
2024-07-21,USD,1.267523
2024-07-21,EUR,1.174632
2024-07-21,SGD,1.696897
2024-07-21,AED,4.689277
2024-07-21,CAD,1.725135
2024-07-22,GBP,0.999059
2024-07-22,USD,1.257082
2024-07-22,EUR,1.165398
2024-07-22,SGD,1.686631
2024-07-22,AED,4.662639
2024-07-22,CAD,1.730586
2024-07-23,GBP,1.001067
2024-07-23,USD,1.268408
2024-07-23,EUR,1.173048
2024-07-23,SGD,1.694109
2024-07-23,AED,4.672802
2024-07-23,CAD,1.726629
2024-07-24,GBP,1.002024
2024-07-24,USD,1.273566
2024-07-24,EUR,1.172997
2024-07-24,SGD,1.693203
2024-07-24,AED,4.685957
2024-07-24,CAD,1.72382
2024-07-25,GBP,1.00268
2024-07-25,USD,1.263645
2024-07-25,EUR,1.168609
2024-07-25,SGD,1.693266
2024-07-25,AED,4.684051
2024-07-25,CAD,1.736616
2024-07-26,GBP,1.002332
2024-07-26,USD,1.267872
2024-07-26,EUR,1.163788
2024-07-26,SGD,1.705324
2024-07-26,AED,4.649929
2024-07-26,CAD,1.726564
2024-07-27,GBP,0.994671
2024-07-27,USD,1.267691
2024-07-27,EUR,1.178904
2024-07-27,SGD,1.698638
2024-07-27,AED,4.712364
2024-07-27,CAD,1.716546
2024-07-28,GBP,0.998549
2024-07-28,USD,1.266935
2024-07-28,EUR,1.160761
2024-07-28,SGD,1.704842
2024-07-28,AED,4.675026
2024-07-28,CAD,1.736376
2024-07-29,GBP,0.99778
2024-07-29,USD,1.272669
2024-07-29,EUR,1.17886
2024-07-29,SGD,1.701623
2024-07-29,AED,4.682308
2024-07-29,CAD,1.711796
2024-07-30,GBP,0.997272
2024-07-30,USD,1.267954
2024-07-30,EUR,1.182198
2024-07-30,SGD,1.686071
2024-07-30,AED,4.688457
2024-07-30,CAD,1.726316
2024-07-31,GBP,1.011173
2024-07-31,USD,1.257586
2024-07-31,EUR,1.171672
2024-07-31,SGD,1.697899
2024-07-31,AED,4.673022
2024-07-31,CAD,1.73548
2024-08-01,GBP,0.997767
2024-08-01,USD,1.27224
2024-08-01,EUR,1.18034
2024-08-01,SGD,1.699329
2024-08-01,AED,4.630984
2024-08-01,CAD,1.710721
2024-08-02,GBP,0.996612
2024-08-02,USD,1.279039
2024-08-02,EUR,1.172311
2024-08-02,SGD,1.69888
2024-08-02,AED,4.626655
2024-08-02,CAD,1.720668
2024-08-03,GBP,1.010475
2024-08-03,USD,1.271338
2024-08-03,EUR,1.166905
2024-08-03,SGD,1.702556
2024-08-03,AED,4.66904
2024-08-03,CAD,1.725456
2024-08-04,GBP,0.998855
2024-08-04,USD,1.27756
2024-08-04,EUR,1.17586
2024-08-04,SGD,1.695031
2024-08-04,AED,4.66632
2024-08-04,CAD,1.728423
2024-08-05,GBP,1.000301
2024-08-05,USD,1.275421
2024-08-05,EUR,1.164087
2024-08-05,SGD,1.702856
2024-08-05,AED,4.69755
2024-08-05,CAD,1.733622
2024-08-06,GBP,1.000339
2024-08-06,USD,1.262984
2024-08-06,EUR,1.176484
2024-08-06,SGD,1.705198
2024-08-06,AED,4.703941
2024-08-06,CAD,1.747514
2024-08-07,GBP,0.994211
2024-08-07,USD,1.262724
2024-08-07,EUR,1.175685
2024-08-07,SGD,1.701002
2024-08-07,AED,4.678806
2024-08-07,CAD,1.725225
2024-08-08,GBP,1.007275
2024-08-08,USD,1.272125
2024-08-08,EUR,1.168266
2024-08-08,SGD,1.692738
2024-08-08,AED,4.674971
2024-08-08,CAD,1.713979
2024-08-09,GBP,1.001088
2024-08-09,USD,1.263655
2024-08-09,EUR,1.162342
2024-08-09,SGD,1.717026
2024-08-09,AED,4.654303
2024-08-09,CAD,1.719238
2024-08-10,GBP,0.996072
2024-08-10,USD,1.270351
2024-08-10,EUR,1.181214
2024-08-10,SGD,1.690136
2024-08-10,AED,4.689733
2024-08-10,CAD,1.736509
2024-08-11,GBP,0.997509
2024-08-11,USD,1.276879
2024-08-11,EUR,1.178072
2024-08-11,SGD,1.710149
2024-08-11,AED,4.663836
2024-08-11,CAD,1.726138
2024-08-12,GBP,1.004316
2024-08-12,USD,1.272767
2024-08-12,EUR,1.175967
2024-08-12,SGD,1.712588
2024-08-12,AED,4.668394
2024-08-12,CAD,1.713015
2024-08-13,GBP,1.000821
2024-08-13,USD,1.270063
2024-08-13,EUR,1.174143
2024-08-13,SGD,1.683914
2024-08-13,AED,4.649952
2024-08-13,CAD,1.726607
2024-08-14,GBP,0.992891
2024-08-14,USD,1.260843
2024-08-14,EUR,1.158466
2024-08-14,SGD,1.704217
2024-08-14,AED,4.662481
2024-08-14,CAD,1.726014
2024-08-15,GBP,1.005622
2024-08-15,USD,1.276873
2024-08-15,EUR,1.173021
2024-08-15,SGD,1.713372
2024-08-15,AED,4.668919
2024-08-15,CAD,1.731852
2024-08-16,GBP,1.000418
2024-08-16,USD,1.269832
2024-08-16,EUR,1.171101
2024-08-16,SGD,1.694018
2024-08-16,AED,4.669015
2024-08-16,CAD,1.731087
2024-08-17,GBP,0.997372
2024-08-17,USD,1.277045
2024-08-17,EUR,1.166165
